Filter_Return;Filter Central;Ship Mode;Customer ID;Segment;Region;Row ID;Product Name;Quantity;Discount;Profit;Returned;Person
;False;Second Class;TG-21310;Consumer;West;7864;SAFCO Boltless Steel Shelving;3,0;0,2;-64,7748;;Anna Andreadi
;False;Second Class;TG-21310;Consumer;West;7865;Xerox 1899;4,0;0,2;6,7048;;Anna Andreadi
;False;Second Class;TG-21310;Consumer;West;7866;SAFCO Arco Folding Chair;2,0;0,2;49,716;;Anna Andreadi
;False;Second Class;TG-21310;Consumer;West;7867;Hon Metal Bookcases, Black;6,0;0,7;-191,646;;Anna Andreadi
True;False;Standard Class;NP-18325;Consumer;West;1092;Stanley Contemporary Battery Pencil Sharpeners;9,0;0,0;33,642;Yes;Anna Andreadi
True;False;Standard Class;NP-18325;Consumer;West;1093;AT&T 1080 Corded phone;2,0;0,2;19,1786;Yes;Anna Andreadi
True;False;Second Class;JS-15595;Corporate;West;886;Fellowes Black Plastic Comb Bindings;3,0;0,2;4,5318;Yes;Anna Andreadi
;False;Second Class;SS-20140;Corporate;West;8928;Newell 334;5,0;0,0;25,792;;Anna Andreadi
;False;Standard Class;AB-10165;Consumer;West;8465;Belkin Standard 104 key USB Keyboard;4,0;0,2;-2,918;;Anna Andreadi
;False;Same Day;PO-19195;Home Office;West;3441;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";1,0;0,2;1,5602;;Anna Andreadi
True;False;First Class;NZ-18565;Home Office;West;778;Hon GuestStacker Chair;3,0;0,2;40,8006;Yes;Anna Andreadi
True;False;First Class;NZ-18565;Home Office;West;779;Xerox 191;3,0;0,0;28,1718;Yes;Anna Andreadi
True;False;First Class;NZ-18565;Home Office;West;780;Xerox 1974;4,0;0,0;11,7208;Yes;Anna Andreadi
True;False;First Class;NZ-18565;Home Office;West;781;Xerox 1927;1,0;0,0;1,926;Yes;Anna Andreadi
;False;Standard Class;AW-10930;Home Office;West;7275;Panasonic KX TS3282W Corded phone;5,0;0,2;42,495;;Anna Andreadi
;False;Standard Class;AW-10930;Home Office;West;7276;Eldon Stackable Tray, Side-Load, Legal, Smoke;7,0;0,0;21,7532;;Anna Andreadi
;False;Standard Class;SN-20560;Home Office;West;1071;Newell 333;7,0;0,0;5,0596;;Anna Andreadi
;False;Standard Class;MF-18250;Corporate;West;4795;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";1,0;0,0;18,1146;;Anna Andreadi
;False;Standard Class;GH-14425;Consumer;West;1522;"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock";6,0;0,2;48,9516;;Anna Andreadi
;False;Standard Class;GH-14425;Consumer;West;1523;Xerox 1970;5,0;0,2;6,723;;Anna Andreadi
;False;Standard Class;GH-14425;Consumer;West;1524;Xerox 1960;8,0;0,2;61,96;;Anna Andreadi
;False;Standard Class;GH-14425;Consumer;West;1525;"Belkin 19"" Vented Equipment Shelf, Black";6,0;0,2;-58,6872;;Anna Andreadi
;False;Standard Class;GH-14425;Consumer;West;1526;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;6,0;0,2;9,7092;;Anna Andreadi
;False;Standard Class;SM-20320;Home Office;West;7854;Xerox 1949;2,0;0,0;4,8804;;Anna Andreadi
;False;First Class;DK-13375;Consumer;West;2388;Staples;2,0;0,0;3,6156;;Anna Andreadi
;False;First Class;DK-13375;Consumer;West;2389;Recycled Premium Regency Composition Covers;2,0;0,2;8,8624;;Anna Andreadi
;False;Second Class;RD-19660;Home Office;West;9945;Rogers Jumbo File, Granite;3,0;0,0;0,4074;;Anna Andreadi
;False;Second Class;CP-12085;Corporate;West;7439;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;5,0;0,0;13,132;;Anna Andreadi
;False;Same Day;JM-16195;Consumer;West;5074;Hanging Personal Folder File;4,0;0,0;15,7;;Anna Andreadi
;False;Standard Class;JB-15400;Corporate;West;1450;OtterBox Defender Series Case - iPhone 5c;3,0;0,2;11,094;;Anna Andreadi
;False;Standard Class;SJ-20215;Consumer;West;3273;Global Deluxe Stacking Chair, Gray;5,0;0,2;22,941;;Anna Andreadi
;False;Standard Class;PB-18805;Home Office;West;5901;Cardinal Poly Pocket Divider Pockets for Ring Binders;9,0;0,2;7,56;;Anna Andreadi
;False;Standard Class;RD-19480;Consumer;West;5137;Wilson Jones Standard D-Ring Binders;2,0;0,2;2,7324;;Anna Andreadi
;False;Standard Class;Co-12640;Consumer;West;4644;Ibico Presentation Index for Binding Systems;2,0;0,2;2,1492;;Anna Andreadi
;False;Standard Class;Co-12640;Consumer;West;4645;Okidata C331dn Printer;2,0;0,2;41,88;;Anna Andreadi
;False;Standard Class;TM-21010;Consumer;West;2559;O'Sullivan Living Dimensions 3-Shelf Bookcases;7,0;0,0;140,686;;Anna Andreadi
;False;Standard Class;TM-21010;Consumer;West;2560;Self-Adhesive Removable Labels;5,0;0,0;7,56;;Anna Andreadi
;False;Standard Class;TM-21010;Consumer;West;2561;Fellowes Super Stor/Drawer Files;2,0;0,0;61,389;;Anna Andreadi
;False;Second Class;CM-11935;Consumer;West;7742;Samsung HM1900 Bluetooth Headset;2,0;0,2;13,17;;Anna Andreadi
;False;Standard Class;BP-11095;Corporate;West;7435;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";3,0;0,2;3,0861;;Anna Andreadi
;False;Standard Class;BP-11095;Corporate;West;7436;Tuff Stuff Recycled Round Ring Binders;6,0;0,2;8,3868;;Anna Andreadi
;False;Standard Class;BP-11095;Corporate;West;7437;Newell 334;5,0;0,0;25,792;;Anna Andreadi
;False;Standard Class;RP-19270;Corporate;West;939;Xerox 213;2,0;0,0;6,2208;;Anna Andreadi
;False;Standard Class;RP-19270;Corporate;West;940;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;4,0;0,0;34,9648;;Anna Andreadi
;False;Standard Class;AG-10900;Consumer;West;1698;Belkin F9G930V10-GRY 9 Outlet Surge;2,0;0,0;31,0184;;Anna Andreadi
;False;Standard Class;AG-10900;Consumer;West;1699;Avery 497;7,0;0,0;10,3488;;Anna Andreadi
;False;Same Day;SF-20065;Consumer;West;9575;Ultra Door Pull Handle;3,0;0,0;10,4148;;Anna Andreadi
;False;Standard Class;KM-16375;Home Office;West;2379;"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""";5,0;0,0;15,065;;Anna Andreadi
;False;Second Class;MH-18025;Consumer;West;2807;Plymouth Boxed Rubber Bands by Plymouth;2,0;0,0;0,471;;Anna Andreadi
;False;Second Class;MH-18025;Consumer;West;2808;Xerox 228;2,0;0,0;6,2208;;Anna Andreadi
;False;Second Class;MH-18025;Consumer;West;2809;Sauder Forest Hills Library, Woodland Oak Finish;5,0;0,0;56,392;;Anna Andreadi
;False;Second Class;MH-18025;Consumer;West;2810;Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat;2,0;0,2;28,0784;;Anna Andreadi
;False;Standard Class;RD-19900;Consumer;West;7295;DAX Metal Frame, Desktop, Stepped-Edge;1,0;0,0;7,8936;;Anna Andreadi
;False;Standard Class;SH-19975;Corporate;West;7837;Global Super Steno Chair;4,0;0,2;-11,5176;;Anna Andreadi
;False;Standard Class;SH-19975;Corporate;West;7838;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;2,0;0,0;5,796;;Anna Andreadi
;False;Standard Class;SH-19975;Corporate;West;7839;Logitech G602 Wireless Gaming Mouse;2,0;0,0;57,5928;;Anna Andreadi
;False;Standard Class;SV-20785;Consumer;West;9058;Nu-Dell Oak Frame;7,0;0,0;23,9232;;Anna Andreadi
;False;Standard Class;SV-20785;Consumer;West;9059;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;3,0;0,2;27,3582;;Anna Andreadi
;False;Same Day;EH-13945;Consumer;West;3198;Accohide Poly Flexible Ring Binders;3,0;0,7;-2,244;;Anna Andreadi
;False;Standard Class;FC-14245;Home Office;West;9599;"Seth Thomas 8 1/2"" Cubicle Clock";3,0;0,0;19,4688;;Anna Andreadi
;False;Standard Class;GB-14530;Corporate;West;8548;Memorex Micro Travel Drive 8 GB;3,0;0,0;17,55;;Anna Andreadi
;False;Standard Class;GB-14530;Corporate;West;8549;Avery 488;4,0;0,0;6,048;;Anna Andreadi
True;False;Standard Class;SP-20620;Corporate;West;7717;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";5,0;0,2;9,25;Yes;Anna Andreadi
True;False;Standard Class;SP-20620;Corporate;West;7718;Recycled Pressboard Report Cover with Reinforced Top Hinge;2,0;0,7;-1,3566;Yes;Anna Andreadi
True;False;First Class;RD-19660;Home Office;West;6424;Novimex High-Tech Fabric Mesh Task Chair;8,0;0,2;-73,8192;Yes;Anna Andreadi
;False;Second Class;AW-10840;Consumer;West;2094;Martin-Yale Premier Letter Opener;1,0;0,0;0,3864;;Anna Andreadi
;False;Second Class;TG-21640;Consumer;West;576;Personal Creations Ink Jet Cards and Labels;14,0;0,0;78,7528;;Anna Andreadi
;False;Second Class;TG-21640;Consumer;West;577;Rediform S.O.S. Phone Message Books;4,0;0,0;9,7608;;Anna Andreadi
;False;Second Class;TG-21640;Consumer;West;578;Acme Value Line Scissors;2,0;0,0;2,19;;Anna Andreadi
;False;Standard Class;SB-20185;Consumer;West;8102;Avery 476;2,0;0,0;3,7996;;Anna Andreadi
;False;Standard Class;SB-20185;Consumer;West;8103;Zebra GX420t Direct Thermal/Thermal Transfer Printer;7,0;0,2;334,4985;;Anna Andreadi
;False;Standard Class;SB-20185;Consumer;West;8104;Pizazz Global Quick File;7,0;0,0;29,3412;;Anna Andreadi
;False;Standard Class;SB-20185;Consumer;West;8105;Aastra 57i VoIP phone;6,0;0,2;58,1796;;Anna Andreadi
;False;First Class;CD-12790;Home Office;West;2786;Hon Every-Day Series Multi-Task Chairs;4,0;0,2;0,0;;Anna Andreadi
;False;First Class;CD-12790;Home Office;West;2787;Advantus Map Pennant Flags and Round Head Tacks;2,0;0,0;2,528;;Anna Andreadi
;False;First Class;GA-14725;Consumer;West;5588;Stockwell Push Pins;5,0;0,0;3,597;;Anna Andreadi
;False;Standard Class;AB-10060;Home Office;West;5051;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";2,0;0,0;8,7138;;Anna Andreadi
;False;Standard Class;KH-16690;Corporate;West;8081;Avery 477;6,0;0,2;47,6268;;Anna Andreadi
;False;Standard Class;KH-16690;Corporate;West;8082;Xerox 1914;3,0;0,2;47,8152;;Anna Andreadi
;False;Standard Class;KH-16690;Corporate;West;8083;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;5,0;0,2;20,388;;Anna Andreadi
;False;Standard Class;KH-16690;Corporate;West;8084;Avery Self-Adhesive Photo Pockets for Polaroid Photos;7,0;0,7;-10,4874;;Anna Andreadi
;False;Standard Class;KH-16690;Corporate;West;8085;Fellowes Officeware Wire Shelving;10,0;0,2;-161,694;;Anna Andreadi
True;False;First Class;LC-16870;Consumer;West;7217;Newell 317;3,0;0,0;2,5578;Yes;Anna Andreadi
True;False;First Class;LC-16870;Consumer;West;7218;Ibico Recycled Linen-Style Covers;2,0;0,2;21,8736;Yes;Anna Andreadi
True;False;First Class;LC-16870;Consumer;West;7219;Logitech Gaming G510s - Keyboard;4,0;0,0;122,3856;Yes;Anna Andreadi
True;False;First Class;LC-16870;Consumer;West;7220;GBC Linen Binding Covers;2,0;0,2;17,3488;Yes;Anna Andreadi
True;False;Standard Class;HK-14890;Corporate;West;4193;Bretford CR4500 Series Slim Rectangular Table;2,0;0,0;160,1766;Yes;Anna Andreadi
True;False;Standard Class;HK-14890;Corporate;West;4194;Jabra BIZ 2300 Duo QD Duo Corded Headset;3,0;0,2;22,8582;Yes;Anna Andreadi
;False;Standard Class;AZ-10750;Consumer;West;6293;Logitech B530 USB Headset - headset - Full size, Binaural;3,0;0,2;7,7679;;Anna Andreadi
;False;Standard Class;AZ-10750;Consumer;West;6294;Boston 1730 StandUp Electric Pencil Sharpener;3,0;0,0;16,6764;;Anna Andreadi
;False;Standard Class;AM-10705;Consumer;West;8437;Wilson Jones Impact Binders;11,0;0,2;16,5242;;Anna Andreadi
;False;Second Class;TC-21475;Home Office;West;3698;"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""";2,0;0,0;22,7136;;Anna Andreadi
;False;Standard Class;TC-21475;Home Office;West;3418;Belkin 6 Outlet Metallic Surge Strip;5,0;0,2;3,267;;Anna Andreadi
;False;Standard Class;TC-21475;Home Office;West;3419;Acme Value Line Scissors;2,0;0,2;0,73;;Anna Andreadi
;False;Second Class;JP-16135;Home Office;West;7919;Avery Premier Heavy-Duty Binder with Round Locking Rings;2,0;0,2;7,4256;;Anna Andreadi
;False;Same Day;CM-12190;Consumer;West;3405;Eldon Base for stackable storage shelf, platinum;2,0;0,0;3,894;;Anna Andreadi
;False;Standard Class;TB-21625;Consumer;West;4381;Boston 19500 Mighty Mite Electric Pencil Sharpener;3,0;0,0;16,3215;;Anna Andreadi
;False;Standard Class;TB-21625;Consumer;West;4382;Balt Solid Wood Rectangular Table;3,0;0,2;-31,647;;Anna Andreadi
True;False;First Class;YC-21895;Corporate;West;2689;"Adams ""While You Were Out"" Message Pads";5,0;0,0;7,065;Yes;Anna Andreadi
;False;Standard Class;PC-19000;Home Office;West;1505;Prang Dustless Chalk Sticks;4,0;0,0;3,36;;Anna Andreadi
;False;Standard Class;PC-19000;Home Office;West;1506;Hon 2111 Invitation Series Corner Table;6,0;0,2;-175,8708;;Anna Andreadi
;False;Standard Class;TS-21340;Consumer;West;4117;Avery Reinforcements for Hole-Punch Pages;2,0;0,2;0,99;;Anna Andreadi
;False;Standard Class;TS-21340;Consumer;West;4118;Xerox 225;3,0;0,0;9,3312;;Anna Andreadi
;False;Standard Class;TS-21340;Consumer;West;4119;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;7,0;0,0;54,5832;;Anna Andreadi
;False;Standard Class;TS-21340;Consumer;West;4120;Avery Premier Heavy-Duty Binder with Round Locking Rings;8,0;0,2;29,7024;;Anna Andreadi
;False;Standard Class;SB-20290;Corporate;West;6673;Hunt PowerHouse Electric Pencil Sharpener, Blue;7,0;0,0;79,758;;Anna Andreadi
;False;Standard Class;BG-11740;Consumer;West;4195;BOSTON Ranger #55 Pencil Sharpener, Black;2,0;0,0;15,0742;;Anna Andreadi
;False;First Class;EK-13795;Home Office;West;4176;Boston Electric Pencil Sharpener, Model 1818, Charcoal Black;2,0;0,0;15,764;;Anna Andreadi
;False;Standard Class;LT-17110;Consumer;West;788;Lifetime Advantage Folding Chairs, 4/Carton;2,0;0,2;34,8928;;Anna Andreadi
;False;Standard Class;GZ-14470;Consumer;West;4336;#6 3/4 Gummed Flap White Envelopes;1,0;0,2;2,772;;Anna Andreadi
;False;Standard Class;GZ-14470;Consumer;West;4337;Nu-Dell Float Frame 11 x 14 1/2;2,0;0,2;3,9512;;Anna Andreadi
;False;Standard Class;SW-20455;Consumer;West;5141;Microsoft Arc Touch Mouse;2,0;0,0;43,164;;Anna Andreadi
True;False;Standard Class;SR-20740;Home Office;West;4228;Global Deluxe Steno Chair;1,0;0,2;-6,9282;Yes;Anna Andreadi
;False;Standard Class;AH-10210;Consumer;West;266;Microsoft Sculpt Comfort Mouse;2,0;0,0;35,156;;Anna Andreadi
;False;Standard Class;KS-16300;Corporate;West;4936;SmartStand Mobile Device Holder, Assorted Colors;3,0;0,2;1,6776;;Anna Andreadi
;False;Second Class;KN-16450;Corporate;West;3272;Maxell 4.7GB DVD-R 5/Pack;8,0;0,0;3,4848;;Anna Andreadi
;False;Standard Class;GA-14515;Consumer;West;2753;Prang Drawing Pencil Set;2,0;0,0;2,224;;Anna Andreadi
;False;Standard Class;GA-14515;Consumer;West;2754;Plantronics S12 Corded Telephone Headset System;3,0;0,0;129,348;;Anna Andreadi
;False;Standard Class;GA-14515;Consumer;West;2755;Plantronics Calisto P620-M USB Wireless Speakerphone System;5,0;0,2;68,5965;;Anna Andreadi
;False;Standard Class;GA-14515;Consumer;West;2756;Hoover Upright Vacuum With Dirt Cup;5,0;0,0;419,8185;;Anna Andreadi
;False;Standard Class;GA-14515;Consumer;West;2757;Xerox 1903;2,0;0,0;5,8604;;Anna Andreadi
;False;First Class;HA-14920;Consumer;West;272;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;7,0;0,0;92,3692;;Anna Andreadi
;False;First Class;HA-14920;Consumer;West;273;Regeneration Desk Collection;3,0;0,0;2,3232;;Anna Andreadi
;False;First Class;HA-14920;Consumer;West;274;Presstex Flexible Ring Binders;3,0;0,2;4,095;;Anna Andreadi
;False;Second Class;XP-21865;Consumer;West;5782;Newell 311;1,0;0,0;0,5967;;Anna Andreadi
;False;Second Class;XP-21865;Consumer;West;5783;Peel & Seel Envelopes;4,0;0,0;7,4496;;Anna Andreadi
;False;Second Class;XP-21865;Consumer;West;5784;"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""";4,0;0,0;16,398;;Anna Andreadi
;False;Standard Class;HG-14965;Corporate;West;8626;Southworth Parchment Paper & Envelopes;3,0;0,2;5,1012;;Anna Andreadi
;False;Second Class;AG-10495;Corporate;West;5160;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;2,0;0,2;9,2386;;Anna Andreadi
;False;Second Class;AG-10495;Corporate;West;5161;Plantronics MX500i Earset;2,0;0,2;-14,603;;Anna Andreadi
True;False;Standard Class;MH-17620;Corporate;West;3677;"Executive Impressions 14"" Contract Wall Clock";2,0;0,0;14,6718;Yes;Anna Andreadi
;False;First Class;EM-13960;Consumer;West;9489;Wilson Electronics DB Pro Signal Booster;2,0;0,2;50,12;;Anna Andreadi
;False;Standard Class;MA-17995;Home Office;West;9127;BIC Brite Liner Highlighters;2,0;0,0;3,4776;;Anna Andreadi
;False;Standard Class;JG-15160;Consumer;West;1625;ShoreTel ShorePhone IP 230 VoIP phone;5,0;0,2;84,495;;Anna Andreadi
;False;Standard Class;JG-15160;Consumer;West;1626;Plantronics Savi W720 Multi-Device Wireless Headset System;3,0;0,0;556,974;;Anna Andreadi
True;False;First Class;RD-19585;Consumer;West;3288;Plantronics Voyager Pro Legend;3,0;0,2;49,4376;Yes;Anna Andreadi
True;False;First Class;RD-19585;Consumer;West;3289;Angle-D Binders with Locking Rings, Label Holders;5,0;0,2;9,855;Yes;Anna Andreadi
True;False;First Class;RD-19585;Consumer;West;3290;Logitech K350 2.4Ghz Wireless Keyboard;5,0;0,0;27,3735;Yes;Anna Andreadi
True;False;First Class;RD-19585;Consumer;West;3291;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;1,0;0,0;15,2208;Yes;Anna Andreadi
;False;Standard Class;RH-19510;Home Office;West;9134;Toshiba IPT2010-SD IP Telephone;5,0;0,2;41,697;;Anna Andreadi
;False;First Class;RW-19540;Corporate;West;1909;Hand-Finished Solid Wood Document Frame;4,0;0,0;41,076;;Anna Andreadi
;False;Standard Class;KT-16465;Consumer;West;2959;Avery Hole Reinforcements;4,0;0,2;7,2268;;Anna Andreadi
;False;Standard Class;KT-16465;Consumer;West;2960;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;4,0;0,0;21,5824;;Anna Andreadi
;False;Second Class;BP-11155;Consumer;West;7250;Logitech Wireless Anywhere Mouse MX for PC and Mac;2,0;0,0;35,994;;Anna Andreadi
;False;Second Class;BP-11155;Consumer;West;7251;Logitech Z-906 Speaker sys - home theater - 5.1-CH;3,0;0,0;395,988;;Anna Andreadi
;False;Standard Class;JL-15175;Home Office;West;8375;Acco 6 Outlet Guardian Premium Surge Suppressor;6,0;0,0;23,5872;;Anna Andreadi
;False;Standard Class;JL-15175;Home Office;West;8376;Fellowes Binding Cases;6,0;0,2;17,55;;Anna Andreadi
;False;Second Class;AI-10855;Consumer;West;8670;Easy-staple paper;4,0;0,0;7,704;;Anna Andreadi
;False;Standard Class;CS-12505;Consumer;West;2804;Xerox 1962;3,0;0,0;5,778;;Anna Andreadi
;False;Standard Class;CS-12505;Consumer;West;2805;Xerox 1953;6,0;0,0;11,556;;Anna Andreadi
;False;Standard Class;RM-19675;Home Office;West;5435;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;5,0;0,0;459,396;;Anna Andreadi
;False;Standard Class;RM-19675;Home Office;West;5436;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;3,0;0,0;97,2;;Anna Andreadi
;False;First Class;NF-18595;Home Office;West;9551;Avery Binding System Hidden Tab Executive Style Index Sets;3,0;0,2;5,193;;Anna Andreadi
;False;Standard Class;CG-12040;Home Office;West;9565;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";2,0;0,0;5,7624;;Anna Andreadi
;False;Standard Class;CA-11965;Corporate;West;7646;GuestStacker Chair with Chrome Finish Legs;3,0;0,2;89,2224;;Anna Andreadi
True;False;Standard Class;SJ-20215;Consumer;West;5164;Novimex Turbo Task Chair;3,0;0,2;-17,0352;Yes;Anna Andreadi
;False;Second Class;ME-17725;Consumer;West;4915;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;2,0;0,0;10,4284;;Anna Andreadi
;False;Second Class;ME-17725;Consumer;West;4916;Avery Hole Reinforcements;3,0;0,2;5,4201;;Anna Andreadi
True;False;First Class;NM-18520;Consumer;West;5057;Xerox 1928;5,0;0,0;11,88;Yes;Anna Andreadi
True;False;First Class;NM-18520;Consumer;West;5058;Eldon Shelf Savers Cubes and Bins;6,0;0,0;0,8376;Yes;Anna Andreadi
;False;Standard Class;TT-21265;Corporate;West;2637;Fellowes Super Stor/Drawer Files;2,0;0,0;61,389;;Anna Andreadi
;False;First Class;SG-20080;Consumer;West;6873;Xerox 190;1,0;0,0;2,3406;;Anna Andreadi
;False;Standard Class;RO-19780;Consumer;West;6261;Prestige Round Ring Binders;3,0;0,2;4,9248;;Anna Andreadi
;False;Standard Class;MC-18130;Corporate;West;4535;Xerox 1974;2,0;0,0;5,8604;;Anna Andreadi
;False;First Class;RD-19900;Consumer;West;5803;Square Credit Card Reader;2,0;0,2;1,1988;;Anna Andreadi
;False;Standard Class;NS-18640;Corporate;West;4466;"ACCOHIDE 3-Ring Binder, Blue, 1""";1,0;0,2;1,1151;;Anna Andreadi
;False;Standard Class;EB-13840;Corporate;West;9858;Bush Advantage Collection Racetrack Conference Table;8,0;0,0;610,8624;;Anna Andreadi
;False;First Class;AJ-10945;Consumer;West;9330;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;4,0;0,0;15,3952;;Anna Andreadi
;False;Standard Class;GK-14620;Corporate;West;7597;Jabra SPEAK 410;3,0;0,2;22,5576;;Anna Andreadi
;False;First Class;SC-20305;Consumer;West;9413;HON 5400 Series Task Chairs for Big and Tall;5,0;0,2;0,0;;Anna Andreadi
;False;Same Day;LL-16840;Consumer;West;1816;Avery 501;2,0;0,0;3,4686;;Anna Andreadi
